vehicle_id,month,miles,fsd_miles,manual_miles,heat_index,tread_loss_mm,ntwr_obs_mm_per_1k
TX-04469,2025-02,729.1303268936132,391.50013048738043,337.63019640623276,0.6,0.18736187165251658,0.25696623051019296
TX-04469,2025-03,1437.1024080013158,771.6395265757969,665.4628814255188,0.75,0.38288016736420916,0.26642511016087495
TX-04469,2025-04,755.5347156193263,405.6777352999485,349.85698031937784,0.9,0.20843993178619974,0.2758839898115569
TX-04469,2025-05,863.8404518351413,463.8315499158781,400.00890191926317,1.05,0.24649071328419614,0.28534286946223886
TX-04469,2025-06,1390.6071438292463,746.6743025012997,643.9328413279466,1.2,0.40995341832978477,0.2948017491129208
TX-04469,2025-07,1519.6872635266957,815.9827400205248,703.7045235061709,1.25,0.45279797636975583,0.29795470899648147
TX-04469,2025-08,953.7352181906828,512.0997558321877,441.63546235849503,1.22,0.28236564606620407,0.296062933066345
TX-04469,2025-09,484.1192697388597,259.94359346113646,224.17567627772326,1.1,0.13966639022559513,0.2884958293457995
TX-04469,2025-10,1859.2410153926403,998.3031473053989,860.9378680872414,0.9,0.5129348293478119,0.27588398981155693
TX-04469,2025-11,566.074495427858,303.94873269058326,262.1257627372747,0.7,0.14903164962843787,0.26327215027731427
TX-04469,2025-12,766.3108791332379,411.46390173170806,354.84697740152984,0.58,0.19594955902572295,0.2557050465567687
TX-09696,2025-01,1003.530522797646,637.7290439068207,365.80147889082525,0.55,0.22079243614653848,0.22001566582251286
TX-09696,2025-02,1971.063275655617,1252.582028854909,718.481246800708,0.6,0.4390519393315704,0.2227487796836621
TX-09696,2025-03,755.7298284017389,480.25530860279395,275.474519798945,0.75,0.17453438405489688,0.23094812126710978
TX-09696,2025-04,1597.9373302849435,1015.4659202838399,582.4714100011037,0.9,0.38214265833183747,0.23914746285055744
TX-09696,2025-05,543.6788488443277,345.4999968503871,198.1788519939406,1.05,0.13447722590000297,0.24734680443400514
TX-09696,2025-06,1591.9018229498668,1011.6304432008302,580.2713797490366,1.2,0.40680437569299593,0.2555461460174528
TX-09696,2025-07,751.8984474017202,477.8205217313662,274.077925670354,1.25,0.1941997744987863,0.25827925987860206
TX-09696,2025-08,2645.9081713116034,1681.4361397316845,964.4720315799188,1.22,0.6790442632141025,0.2566393915619125
TX-09696,2025-09,1136.536975361145,722.2527090070021,414.284266354143,1.1,0.28422507393773705,0.25007991829515436
TX-09696,2025-10,3000.3130892145255,1906.6553077745482,1093.6577814399773,0.9,0.717517263042972,0.23914746285055746
TX-09696,2025-11,845.526430158991,537.3197423034131,308.2066878555779,0.7,0.1929618205206695,0.2282150074059605
TX-09696,2025-12,493.5793487855123,313.662493608684,179.91685517682834,0.58,0.1094045941951324,0.2216555341392024
TX-02200,2025-01,1517.5550341554454,1316.5760280699742,200.97900608547116,0.55,0.3421537441276807,0.22546381279549257
TX-02200,2025-02,1562.0967624615805,1355.2188254755386,206.87793698604196,0.6,0.35657140123772363,0.22826460550102667
TX-02200,2025-03,1048.0174016301894,909.2221085440749,138.7952930861145,0.75,0.24803111722260202,0.2366669836176289
TX-02200,2025-04,328.48208955751903,284.979216587321,43.50287297019804,0.9,0.08050089602898772,0.24506936173423108
TX-02200,2025-05,441.11832228344963,382.6983506954293,58.4199715880203,1.05,0.11181102862926656,0.25347173985083327
TX-02200,2025-06,428.0826509392918,371.38907227372897,56.693578665562825,1.2,0.11210376663188859,0.2618741179674354
TX-02200,2025-07,1707.146504915714,1481.0587518668174,226.08775304889673,1.25,0.45183884869423885,0.26467491067296955
TX-02200,2025-08,206.25246589325897,178.93720241685136,27.31526347640761,1.22,0.05424325074519467,0.26299443504964914
TX-02200,2025-09,1296.3990047773566,1124.7090313620934,171.68997341526324,1.1,0.3322314561578473,0.25627253255636734
TX-02200,2025-10,1568.534094711777,1360.8036228203327,207.73047189144427,0.9,0.38439964944939514,0.24506936173423108
TX-02200,2025-11,1053.8734710344702,914.3026232027613,139.57084783170887,0.7,0.24646537437413937,0.23386619091209476
TX-02200,2025-12,772.081186119761,669.8297975959846,102.25138852377643,0.58,0.17537383162272624,0.22714428841881298
TX-00864,2025-01,770.9467015081749,166.3343770529593,604.6123244552156,0.55,0.1696691331527485,0.22007894037399858
TX-00864,2025-02,482.36149243307415,104.07113513973619,378.29035729333793,0.6,0.1074763341583746,0.22281284025442089
TX-00864,2025-03,622.968868044135,134.4076554018561,488.56121264227886,0.75,0.14391486642055334,0.23101453989568788
TX-00864,2025-04,271.12191035910547,58.49547572713998,212.62643463196548,0.9,0.0648567638521806,0.23921623953695492
TX-00864,2025-05,227.623815089882,49.11061349808764,178.51320159179434,1.05,0.05631821523742326,0.24741793917822194
TX-00864,2025-06,211.04963507331993,45.53467770015852,165.51495737316142,1.2,0.053948431490426996,0.25561963881948896
TX-00864,2025-07,1371.7847706557461,295.96723720510096,1075.8175334506452,1.25,0.3544054498335584,0.25835353869991134
TX-00864,2025-08,1022.331714285654,220.5715498938224,801.7601643918316,1.22,0.26244604457998294,0.25671319877165794
TX-00864,2025-09,478.19369634064304,103.17191893534473,375.0217774052983,1.1,0.11962103256586279,0.25015183905864435
TX-00864,2025-10,404.9896807019266,87.37790319441109,317.6117775075155,0.9,0.09688010846878697,0.23921623953695495
TX-00864,2025-11,455.220415775764,98.21535539580738,357.00506037995666,0.7,0.10391800786130671,0.2282806400152656
TX-00864,2025-12,312.73068919511616,67.4727114998373,245.25797769527884,0.58,0.06933842333676839,0.22171928030225194
TX-05705,2025-01,418.47884084355934,111.41364678266478,307.06519406089456,0.55,0.08079948821725741,0.19307902892864018
TX-05705,2025-02,760.8702641583509,202.5701722158554,558.3000919424956,0.6,0.14873303698343288,0.19547752618241213
TX-05705,2025-03,995.1674425556333,264.9482437654473,730.219198790186,0.75,0.20169358894209166,0.20267301794372788
TX-05705,2025-04,2101.8112921481784,559.5753908015478,1542.2359013466307,0.9,0.4411040035643704,0.20986850970504373
TX-05705,2025-05,612.6911825286539,163.11973828712456,449.5714442415294,1.05,0.13299319974282525,0.21706400146635946
TX-05705,2025-06,2617.2613386029125,696.8061508898084,1920.4551877131041,1.2,0.5869457014394761,0.22425949322767524
TX-05705,2025-07,1812.5573703261414,482.5659195187968,1329.9914508073446,1.25,0.4108306111904595,0.2266579904814472
TX-05705,2025-08,654.7596144128532,174.3198204733561,480.4397939394971,1.22,0.14746423496899452,0.22521889212918403
TX-05705,2025-09,1164.1987383562823,309.9502635750696,854.2484747812127,1.1,0.2554979641264942,0.2194624987201314
TX-05705,2025-10,481.9994604718028,128.32504871737515,353.67441175442764,0.9,0.10115650844785237,0.2098685097050437
TX-05705,2025-11,1265.6611719173934,336.9630982304617,928.6980736869317,0.7,0.25347968456164394,0.200274520689956
TX-05705,2025-12,1535.911247850079,408.9130836640346,1126.9981641860445,0.58,0.2987625796014728,0.19451812728090337
TX-05895,2025-01,509.6297781111405,34.643090281340086,474.9866878298004,0.55,0.11263959129621567,0.22102238945631456
TX-05895,2025-02,1242.6311018503286,84.47030235822281,1158.1607994921058,0.6,0.2780610878324341,0.22376800920111348
TX-05895,2025-03,495.42829380246644,33.677716348800494,461.7505774536659,0.75,0.11494177612287057,0.2320048684355103
TX-05895,2025-04,611.0072819986068,41.534426248180885,569.4728557504259,0.9,0.14678944504623942,0.2402417276699071
TX-05895,2025-05,412.25790993167595,28.024045309701293,384.23386462197465,1.05,0.10243726289994463,0.2484785869043039
TX-05895,2025-06,434.5794131044721,29.541393555120653,405.0380195493515,1.2,0.11156324791780929,0.25671544613870073
TX-05895,2025-07,1441.3948344968164,97.98165948544853,1343.413175011368,1.25,0.37398584011751457,0.25946106588349965
TX-05895,2025-08,247.53134777462515,16.826432042885905,230.70491573173925,1.22,0.06381697115963947,0.2578136940366203
TX-05895,2025-09,357.4215503593817,24.29643550949702,333.12511484988465,1.1,0.08979294542832805,0.25122420664910294
TX-05895,2025-10,848.2571425094195,57.661953896533895,790.5951886128856,0.9,0.20378676142480157,0.24024172766990712
TX-05895,2025-11,198.83610406999838,13.516276717614959,185.3198273523834,0.7,0.04558501583167592,0.22925924869071135
TX-05895,2025-12,131.0634257158272,8.909295109252678,122.15413060657453,0.58,0.02918386171972213,0.2226697613031939
TX-07395,2025-01,1380.6808476656017,412.7217225088428,967.959125156759,0.55,0.36857457465322613,0.26695131990597015
TX-07395,2025-02,1079.29073574962,322.62831218348714,756.6624235661327,0.6,0.2916971931348783,0.27026748537064055
TX-07395,2025-03,1059.6505814930874,316.7573548881784,742.893226604909,0.75,0.29693102802056975,0.2802159817646519
TX-07395,2025-04,458.8601315697977,137.16532985325296,321.69480171654476,0.9,0.13314491062476586,0.29016447815866314
TX-07395,2025-05,902.0531127018608,269.6473374699443,632.4057752319164,1.05,0.27071784285745437,0.30011297455267455
TX-07395,2025-06,732.6172840098347,218.99852374103608,513.6187602687987,1.2,0.22715639272105526,0.31006147094668585
TX-07395,2025-07,586.6461796999959,175.3639316416851,411.28224805831076,1.25,0.18384179320413646,0.31337763641135624
TX-07395,2025-08,1213.5752241498838,362.7694682315927,850.805755918291,1.22,0.3778926856032091,0.31138793713255397
TX-07395,2025-09,1744.989815331443,521.623229265226,1223.366586066217,1.1,0.5294807590050453,0.30342914001734494
TX-07395,2025-10,1056.2410937899015,315.7381695781838,740.5029242117178,0.9,0.3064836457892824,0.2901644781586632
TX-07395,2025-11,1495.1290498820852,446.93329228377723,1048.1957575983079,0.7,0.4140009592571151,0.2768998162999814
TX-07395,2025-12,739.8772842138842,221.16872824173294,518.7085559721513,0.58,0.1989833508881435,0.26894101918477237
TX-05254,2025-01,2816.694959495407,1429.4875404496856,1387.2074190457215,0.55,0.5985950941375155,0.21251683364561066
TX-05254,2025-02,3426.3365938042343,1738.8838836518516,1687.4527101523827,0.6,0.7371995977568706,0.21515679431201584
TX-05254,2025-03,703.6563652826737,357.1093147800036,346.5470505026701,0.75,0.1569693232325004,0.2230766763112311
TX-05254,2025-04,1563.8294481647015,793.6516888361314,770.1777593285701,0.9,0.3612392203105707,0.2309965583104464
TX-05254,2025-05,690.2270737923476,350.29387855473084,339.93319523761676,1.05,0.16490659547582187,0.2389164403096617
TX-05254,2025-06,3693.89320956351,1874.6702766027183,1819.2229329607917,1.2,0.9117870148503908,0.24683632230887703
TX-05254,2025-07,1591.1155765422377,807.4995428294463,783.6160337127914,1.25,0.39694559981983046,0.24947628297528213
TX-05254,2025-08,2094.7739669084685,1063.1088310288505,1031.665135879618,1.22,0.5192783504111228,0.24789230657543912
TX-05254,2025-09,911.1960377144409,462.4367926064871,448.7592451079538,1.1,0.2201052354539528,0.24155640097606684
TX-05254,2025-10,538.0005986224347,273.0381399280154,264.9624586944193,0.9,0.12427628665074231,0.23099655831044638
TX-05254,2025-11,1462.679450456942,742.3175317765188,720.3619186804233,0.7,0.3224282540999073,0.22043671564482598
TX-05254,2025-12,1925.1481939728756,977.0228570638118,948.1253369090638,0.58,0.412175787787135,0.21410081004545375
TX-07546,2025-01,1014.2013708504888,0.0,1014.2013708504888,0.55,0.2646244745855641,0.2609190661649918
TX-07546,2025-02,2799.6318076606203,0.0,2799.6318076606203,0.6,0.7395515692439788,0.2641602968005818
TX-07546,2025-03,1371.7782391373025,0.0,1371.7782391373025,0.75,0.3757080957568717,0.27388398870735164
TX-07546,2025-04,306.3660469235838,0.0,306.3660469235838,0.9,0.08688776398691471,0.2836076806141215
TX-07546,2025-05,1308.880905387504,0.0,1308.880905387504,1.05,0.38393583244370355,0.29333137252089136
TX-07546,2025-06,1863.940321743766,0.0,1863.940321743766,1.2,0.5648765542953726,0.3030550644276612
TX-07546,2025-07,988.1174696272859,0.0,988.1174696272859,1.25,0.3026567200341123,0.30629629506325123
TX-07546,2025-08,1346.5603496037234,0.0,1346.5603496037234,1.22,0.409827738568013,0.3043515566818973
TX-07546,2025-09,1346.839000350177,0.0,1346.839000350177,1.1,0.3994355483665251,0.2965726031564814
TX-07546,2025-10,770.8232177102046,0.0,770.8232177102046,0.9,0.21861138493830518,0.2836076806141215
TX-07546,2025-11,920.2667918548423,0.0,920.2667918548423,0.7,0.24906354270944636,0.2706427580717617
TX-07546,2025-12,1671.5964241545369,0.0,1671.5964241545369,0.58,0.4394021957193286,0.2628638045463457
TX-04333,2025-01,1169.7115196883856,0.0,1169.7115196883856,0.55,0.263286333310213,0.22508655243504247
TX-04333,2025-02,1209.6500032578508,0.0,1209.6500032578508,0.6,0.2756582588104015,0.22788265867647156
TX-04333,2025-03,1090.0412454055897,0.0,1090.0412454055897,0.75,0.2575451104591191,0.23627097740075884
TX-04333,2025-04,2412.5623368685156,0.0,2412.5623368685156,0.9,0.5902558031960475,0.24465929612504617
TX-04333,2025-05,1282.4820224455787,0.0,1282.4820224455787,1.05,0.324529016867003,0.2530476148493334
TX-04333,2025-06,986.7860667143256,0.0,986.7860667143256,1.2,0.2579813365889009,0.2614359335736207
TX-04333,2025-07,2179.2036893240534,0.0,2179.2036893240534,1.25,0.5758154360025767,0.26423203981504984
TX-04333,2025-08,722.9101991359806,0.0,722.9101991359806,1.22,0.18980323628892593,0.2625543760701924
TX-04333,2025-09,743.9785599028788,0.0,743.9785599028788,1.1,0.1903422431772993,0.25584372109076253
TX-04333,2025-10,1198.2118593677478,0.0,1198.2118593677478,0.9,0.29315367012159593,0.24465929612504614
TX-04333,2025-11,1048.350839862736,0.0,1048.350839862736,0.7,0.2447635772667274,0.23347487115932974
TX-04333,2025-12,2443.7673586394817,0.0,2443.7673586394817,0.58,0.5541589896079064,0.2267642161798999
TX-01298,2025-01,1451.745171018321,0.0,1451.745171018321,0.55,0.3509124193192986,0.24171764185938535
TX-01298,2025-02,2082.939305415833,0.0,2082.939305415833,0.6,0.5097376264455815,0.2447203454849678
TX-01298,2025-03,579.8036717218364,0.0,579.8036717218364,0.75,0.14711269061883617,0.2537284563617151
TX-01298,2025-04,1108.5871833442898,0.0,1108.5871833442898,0.9,0.29126639103643454,0.26273656723846234
TX-01298,2025-05,1147.2023161007392,0.0,1147.2023161007392,1.05,0.3117461241218183,0.2717446781152096
TX-01298,2025-06,1480.37010512575,0.0,1480.37010512575,1.2,0.4156180357543707,0.2807527889919569
TX-01298,2025-07,1060.1505660314838,0.0,1060.1505660314838,1.25,0.30082354611302686,0.28375549261753935
TX-01298,2025-08,1055.3376909424715,0.0,1055.3376909424715,1.22,0.29755654658475345,0.2819538704421899
TX-01298,2025-09,992.7697046421082,0.0,992.7697046421082,1.1,0.2727608770219987,0.27474738174079205
TX-01298,2025-10,1090.4699513733656,0.0,1090.4699513733656,0.9,0.286506331700531,0.26273656723846234
TX-01298,2025-11,1200.5334479790947,0.0,1200.5334479790947,0.7,0.3010046524294633,0.2507257527361326
TX-01298,2025-12,1583.3734919769297,0.0,1583.3734919769297,0.58,0.38558194745833,0.2435192640347348
TX-03718,2025-01,542.4209825787957,319.2484245998708,223.17255797892489,0.55,0.16021154143428507,0.295363834696442
TX-03718,2025-02,997.9114941410513,587.3328699048889,410.57862423616245,0.6,0.2984084185859415,0.2990329506554041
TX-03718,2025-03,1557.4745542360943,916.6704713935535,640.8040828425408,0.75,0.4828798757518041,0.3100402985322901
TX-03718,2025-04,1028.8492419184452,605.5416552502573,423.3075866681878,0.9,0.3303096276277819,0.3210476464091761
TX-03718,2025-05,557.5883286577438,328.17534943608285,229.41297922166092,1.05,0.18514998928642204,0.3320549942860621
TX-03718,2025-06,878.6741858854497,517.1543111161898,361.5198747692599,1.2,0.30144002420798405,0.3430623421629482
TX-03718,2025-07,2633.557044124299,1550.0118255628886,1083.5452185614104,1.25,0.9131370739564459,0.3467314581219102
TX-03718,2025-08,4098.987756410507,2412.5087814023086,1686.4789750081986,1.22,1.412224204768491,0.344529988546533
TX-03718,2025-09,1242.8756703783533,731.5094962871533,511.36617409120004,1.1,0.41726332858296067,0.33572411024502424
TX-03718,2025-10,385.22972675161327,226.73161128427728,158.498115467336,0.9,0.12367709710045546,0.3210476464091761
TX-03718,2025-11,589.0135304538036,346.67103173514977,242.34249871865381,0.7,0.1804567718768228,0.30637118257332807
TX-03718,2025-12,1761.9874517765054,1037.0390088342056,724.9484429422998,0.58,0.5243063322110032,0.2975653042718192
TX-03341,2025-01,1603.7907550787654,113.24346298067971,1490.5472920980858,0.55,0.30216520636624705,0.18840687627695368
TX-03341,2025-02,934.5561341007237,65.98889078282835,868.5672433178954,0.6,0.17826409139636928,0.19074733436735059
TX-03341,2025-03,1670.1477206345087,117.92891995106423,1552.2188006834444,0.75,0.33030295794549025,0.19776870863854143
TX-03341,2025-04,2895.335352859364,204.43926416827352,2690.8960886910904,0.9,0.592935966963548,0.20479008290973225
TX-03341,2025-05,2325.3793941250788,164.19474579257437,2161.1846483325044,1.05,0.4925419979681249,0.21181145718092306
TX-03341,2025-06,1824.1499808658748,128.80300012656394,1695.3469807393108,1.2,0.39918390530619857,0.2188328314521138
TX-03341,2025-07,1178.9982472829422,83.2489175708679,1095.7493297120743,1.25,0.26076292071642293,0.2211732895425108
TX-03341,2025-08,2002.962936932466,141.42896040640008,1861.5339765260658,1.22,0.4401891911067768,0.21976901468827262
TX-03341,2025-09,1073.3261302942565,75.7874227153806,997.5387075788759,1.1,0.22985484651326937,0.21415191527132
TX-03341,2025-10,1826.777227178801,128.98850965742812,1697.788717521373,0.9,0.3741058598115574,0.20479008290973225
TX-03341,2025-11,1374.7057074918719,97.0677966578248,1277.637910834047,0.7,0.2686563314336857,0.19542825054814447
TX-03341,2025-12,2840.045916197529,200.5352840174903,2639.5106321800386,0.58,0.5390723846188932,0.1898111511311918
TX-08909,2025-01,992.9453216080185,0.0,992.9453216080185,0.55,0.2208246696758979,0.22239358489376324
TX-08909,2025-02,1583.3866704740217,0.0,1583.3866704740217,0.6,0.3565093862168568,0.22515623812225719
TX-08909,2025-03,326.11956056326386,0.0,326.11956056326386,0.75,0.0761307192051035,0.23344419780773906
TX-08909,2025-04,1165.9555286533152,0.0,1165.9555286533152,0.9,0.2818489454825148,0.2417321574932209
TX-08909,2025-05,2536.6973972719165,0.0,2536.6973972719165,1.05,0.6342253805128348,0.25002011717870276
TX-08909,2025-06,1602.4750035144125,0.0,1602.4750035144125,1.2,0.41393223638073534,0.2583080768641846
TX-08909,2025-07,426.4074644075722,0.0,426.4074644075722,1.25,0.11132250804985272,0.26107073009267856
TX-08909,2025-08,1816.6666363293266,0.0,1816.6666363293266,1.22,0.4712671931127364,0.2594131381555822
TX-08909,2025-09,951.2781616101901,0.0,951.2781616101901,1.1,0.24046672911968883,0.2527827704071967
TX-08909,2025-10,3076.3102395724327,0.0,3076.3102395724327,0.9,0.7436431113303315,0.24173215749322088
TX-08909,2025-11,1421.7341254007492,0.0,1421.7341254007492,0.7,0.3279678240284669,0.23068154457924506
TX-08909,2025-12,1317.778276231402,0.0,1317.778276231402,0.58,0.29524977359178717,0.22405117683085957
TX-01522,2025-01,329.36438754618706,134.3608958119238,195.00349173426326,0.55,0.07397104780489236,0.2245872674820356
TX-01522,2025-02,1281.4515850659066,522.7553111974511,758.6962738684555,0.6,0.29137283673153713,0.22737717142591188
TX-01522,2025-03,1325.2920079966223,540.6395716714786,784.6524363251436,0.75,0.3124334602913311,0.2357468832575405
TX-01522,2025-04,1308.2457153969751,533.6857077124021,774.5600076845731,0.9,0.3193644895827038,0.24411659508916916
TX-01522,2025-05,1515.8784529287434,618.3873988165695,897.4910541121739,1.05,0.3827385523207909,0.2524863069207978
TX-01522,2025-06,1199.2562113655629,489.22453355554427,710.0316778100187,1.2,0.31283320076093923,0.2608560187524265
TX-01522,2025-07,716.9910147864708,292.48928748346026,424.50172730301057,1.25,0.18903175765833752,0.2636459226963027
TX-01522,2025-08,3732.9674113084334,1522.8265847344667,2210.1408265739665,1.22,0.9779328652477379,0.261971980329977
TX-01522,2025-09,2078.2592422807925,847.8049967776182,1230.4542455031742,1.1,0.5305301445639293,0.25527621086467406
TX-01522,2025-10,1659.123329672071,676.8227084233288,982.3006212487421,0.9,0.4050195380725511,0.2441165950891692
TX-01522,2025-11,1811.3416702086108,738.9186525108661,1072.4230176977449,0.7,0.42196468399676557,0.23295697931366433
TX-01522,2025-12,1289.5659354542302,526.0654789882967,763.5004564659334,0.58,0.291778748735108,0.22626120984836137
TX-07156,2025-01,996.7073734455251,0.0,996.7073734455251,0.55,0.19099335743105322,0.19162430470520836
TX-07156,2025-02,664.2445142742604,0.0,664.2445142742604,0.6,0.12886657821077516,0.19400473085061468
TX-07156,2025-03,380.14475803449415,0.0,380.14475803449415,0.75,0.07646460102994747,0.2011460092868336
TX-07156,2025-04,2228.3734611881755,0.0,2228.3734611881755,0.9,0.464141864264916,0.20828728772305255
TX-07156,2025-05,936.0733545220443,0.0,936.0733545220443,1.05,0.20165694058458344,0.2154285661592715
TX-07156,2025-06,328.93270731533283,0.0,328.93270731533283,1.2,0.07321050154954757,0.22256984459549042
TX-07156,2025-07,983.0476945102228,0.0,983.0476945102228,1.25,0.221136845031289,0.22495027074089677
TX-07156,2025-08,1672.0191207140906,0.0,1672.0191207140906,1.22,0.37373308307025055,0.22352201505365296
TX-07156,2025-09,857.0247208788559,0.0,857.0247208788559,1.1,0.18666769083482138,0.21780899230467782
TX-07156,2025-10,626.5722968078496,0.0,626.5722968078496,0.9,0.13050704426451046,0.20828728772305255
TX-07156,2025-11,722.1357157984049,0.0,722.1357157984049,0.7,0.14353572665792197,0.19876558314142728
TX-07156,2025-12,566.0480933847209,0.0,566.0480933847209,0.58,0.10927703373318623,0.19305256039245214
TX-02767,2025-01,989.9563491444848,509.786254289871,480.17009485461375,0.55,0.19693114145680832,0.19892911604334396
TX-02767,2025-02,997.2961628280879,513.5659523828052,483.73021044528264,0.6,0.20085573160921794,0.20140028518673955
TX-02767,2025-03,2079.7413229568547,1070.9800890092536,1008.7612339476011,0.75,0.43427867330876446,0.2088137926169262
TX-02767,2025-04,583.6715920544902,300.5665400358344,283.10505201865584,0.9,0.12620573246414238,0.21622730004711296
TX-02767,2025-05,1079.342215730862,555.8162496052229,523.5259661256392,1.05,0.2413849646703878,0.2236408074772997
TX-02767,2025-06,307.7539905504039,158.48047666044388,149.27351388996001,1.2,0.07110788744666863,0.23105431490748643
TX-02767,2025-07,340.3965322682537,175.2900249675226,165.10650730073107,1.25,0.07949126496718562,0.233525484050882
TX-02767,2025-08,594.3693321300699,306.0754302482254,288.2939018818445,1.22,0.13791911369866977,0.23204278256484467
TX-02767,2025-09,244.771859246391,126.04730439743184,118.72455484895914,1.1,0.05534584891532408,0.2261119766206953
TX-02767,2025-10,552.2913369637591,284.40701672433767,267.88432023942147,0.9,0.11942046463108394,0.21622730004711302
TX-02767,2025-11,569.6256039314862,293.3334416479971,276.2921622834891,0.7,0.11753804151291718,0.2063426234735307
TX-02767,2025-12,724.6117412020659,373.144841872163,351.4668993299029,0.58,0.14522075605743567,0.20041181752938125
TX-04657,2025-01,887.1198430615916,256.57064533383505,630.5491977277566,0.55,0.200388467363096,0.22588657995916714
TX-04657,2025-02,591.9030300801062,171.18875605193898,420.7142740281672,0.6,0.13536385735750872,0.2286926244307096
TX-04657,2025-03,384.7765637270834,111.28414276484526,273.49242096223816,0.75,0.09123466262645333,0.23711075784533692
TX-04657,2025-04,1190.4797499529177,344.30766044884444,846.1720895040733,0.9,0.2922971730733794,0.24552889125996427
TX-04657,2025-05,333.7582446605015,96.52874849749867,237.2294961630028,1.05,0.08475691319214876,0.2539470246745916
TX-04657,2025-06,184.69209300612488,53.41619834260448,131.2758946635204,1.2,0.04845677017938069,0.26236515808921895
TX-04657,2025-07,438.55739430414326,126.83850389842648,311.71889040571676,1.25,0.11629279163954369,0.26517120256076143
TX-04657,2025-08,460.72690573286883,133.25031612254898,327.4765896103198,1.22,0.12139581553324982,0.2634875758778359
TX-04657,2025-09,828.5911588876507,239.6431215201155,588.9480373675352,1.1,0.21274332311175637,0.25675306914613405
TX-04657,2025-10,890.5816853070914,257.5718709358985,633.009814371193,0.9,0.21866353376988057,0.24552889125996424
TX-04657,2025-11,869.1400307826458,251.37056771695993,617.7694630656858,0.7,0.2036436057942187,0.23430471337379444
TX-04657,2025-12,913.7471272852184,264.2717237734355,649.4754035117829,0.58,0.20794162257491564,0.22757020664209257
TX-09993,2025-01,933.1374375918404,134.5972183990596,798.5402191927808,0.55,0.21449064460491035,0.22985964978369006
TX-09993,2025-02,738.5535637769489,106.53013298837452,632.0234307885744,0.6,0.17187252890156085,0.2327150491598849
TX-09993,2025-03,926.5219576550824,133.6429911202138,792.8789665348686,0.75,0.22355237358317293,0.24128124728846964
TX-09993,2025-04,2085.914622076287,300.8756209309857,1785.0390011453012,0.9,0.5211604396838406,0.24984744541705436
TX-09993,2025-05,1387.1305825596846,200.08190695963268,1187.0486756000519,1.05,0.35845346791283295,0.258413643545639
TX-09993,2025-06,750.1588099575628,108.20409203429824,641.9547179232645,1.2,0.20027728031299422,0.26697984167422373
TX-09993,2025-07,977.0949044928217,140.93771287971163,836.1571916131101,1.25,0.2636546390829564,0.26983524105041873
TX-09993,2025-08,284.3540893443137,41.0156831397898,243.3384062045239,1.22,0.07624158754829584,0.2681220014247017
TX-09993,2025-09,2491.2788556324617,359.3459984735842,2131.9328571588776,1.1,0.6508940422624951,0.261269042921834
TX-09993,2025-10,1307.4181213984912,188.5840556123238,1118.8340657861675,0.9,0.3266550777233773,0.2498474454170544
TX-09993,2025-11,2047.3989483654748,295.3200592983716,1752.0788890671033,0.7,0.4881528302787379,0.23842584791227472
TX-09993,2025-12,922.8028754694674,133.1065448294368,789.6963306400305,0.58,0.21369612822777367,0.23157288940940693
TX-02499,2025-01,1130.1643505733516,540.5087227318594,589.6556278414922,0.55,0.2554041532527872,0.225988506117023
TX-02499,2025-02,1221.9465709970418,584.4041886484185,637.5423823486233,0.6,0.27957626373859484,0.2287958167520171
TX-02499,2025-03,1521.7748224108127,727.7990719929236,793.9757504178891,0.75,0.36099199733519793,0.2372177486569993
TX-02499,2025-04,1044.452430880895,499.5164190794194,544.9360118014756,0.9,0.25655896148376817,0.24563968056198157
TX-02499,2025-05,1136.2874616904362,543.4371419191764,592.8503197712598,1.05,0.2886870247430655,0.25406161246696374
TX-02499,2025-06,1738.3133770174657,831.3600961158912,906.9532809015744,1.2,0.4562786564287112,0.262483544371946
TX-02499,2025-07,1510.7000229490309,722.5024744595097,788.1975484895212,1.25,0.4007749007471524,0.26529085500694005
TX-02499,2025-08,1103.35656679822,527.687719343974,575.668847454246,1.22,0.29085192820892386,0.26360646862594367
TX-02499,2025-09,782.5217745179418,374.24631615745625,408.2754583604856,1.1,0.2010055255242568,0.25686892310195786
TX-02499,2025-10,918.8967943158884,439.4685891181322,479.42820519775626,0.9,0.2257175150251837,0.24563968056198154
TX-02499,2025-11,1030.4918797303494,492.83969133872745,537.652188391622,0.7,0.24155805290571075,0.23441043802200523
TX-02499,2025-12,2247.7728723746077,1075.0125356742687,1172.760336700339,0.58,0.5117569515321085,0.2276728924980195
TX-00749,2025-01,4147.739690600542,728.7314040408995,3419.008286559643,0.55,0.8219553497356598,0.19816946362336701
TX-00749,2025-02,1906.1205771801854,334.89322573149445,1571.227351448691,0.6,0.38242725129282856,0.20063119609073804
TX-00749,2025-03,1067.02570799949,187.46961003852672,879.5560979609631,0.75,0.2219588395422099,0.2080163934928511
TX-00749,2025-04,1218.7489830296072,214.1264215758902,1004.622561453717,0.9,0.26252046984619704,0.21540159089496413
TX-00749,2025-05,2316.6996170483258,407.0293438371978,1909.670273211128,1.05,0.5161300671312652,0.2227867882970772
TX-00749,2025-06,2693.668587846042,473.26038721530773,2220.4082006307344,1.2,0.6200070476800572,0.23017198569919023
TX-00749,2025-07,1008.384372811211,177.1667015355102,831.2176712757008,1.25,0.23458420598812793,0.2326337181665613
