vehicle_id,model,metro,has_fsd,fsd_engagement,annual_miles,fsd_miles,manual_miles,wheel_inch,aggression,alignment_quality,heat_share,ntwr_manual_mm_per_1k,ntwr_fsd_mm_per_1k,ntwr_blended_mm_per_1k,ntwr_front_manual,ntwr_rear_manual,ntwr_front_fsd,ntwr_rear_fsd,wai_manual,wai_fsd,lsd_manual_min_per_100mi,lsd_fsd_min_per_100mi,lai_manual_events_per_100mi,lai_fsd_events_per_100mi,ssp_manual,ssp_fsd,tps_hours_overpressure,tread_loss_mm_year,miles_to_replace,life_if_100pct_manual,life_if_100pct_fsd,tci_manual_usd_per_1k,tci_fsd_usd_per_1k,tci_blended_usd_per_1k,tire_set_cost_usd,usable_tread_mm
TX-00569,Model Y,Houston,True,0.6157143437147611,20104.4161705545,12378.577408221396,7725.8387623331055,21,0.13631555486785868,0.684657923940496,0.43337825572479377,0.24641873388977562,0.209589199998669,0.22374226160069233,0.23902617187308234,0.2538112959064689,0.20749330799868232,0.19898398647873633,0.05469472638586864,0.04095069801880335,10.495563950977258,12.31710076775398,6.870787268262795,3.2146646669534906,1.351942382739079,1.0488817747789667,363.4910302397212,4.498207542161396,9393.81073026617,26783.677912054423,31490.172203729548,36.58944836545153,31.120820605862978,33.22233581343614,980.0,6.6
TX-00570,Model 3,Other TX,False,0.0,12342.098209082884,0.0,12342.098209082884,18,0.5657721362156175,0.8651585564318126,0.4068349389177697,0.2297098470261566,0.1895853191562699,0.2297098470261566,0.2228185516153719,0.2366011424369413,0.18768946596470718,0.17999230200696262,0.11222096794549669,0.07447531693669598,21.662737636668574,17.730737967081183,24.962752003531293,17.613815865881353,1.5104808876595532,1.1937920155022679,341.00665737732135,2.8351014915902306,15519.13666114558,27861.234870228465,33757.88815548876,30.86726069413979,25.475527261623764,30.86726069413979,860.0,6.4
TX-00571,Model Y,Houston,True,0.34342303702884397,16300.686069256857,5598.031115557958,10702.654953698899,19,0.31562943650933767,0.6173123521973736,0.5162897690465744,0.2866279119310359,0.279252353435271,0.2840949752326364,0.2780290745731048,0.29522674928896697,0.2764598299009183,0.26512218435144624,0.0895448754900889,0.06560329746830254,15.019178133442383,13.986837004930033,15.870454578208895,12.197810162286368,1.663418211039615,1.4404451808539813,446.35507027725015,4.630943005120509,6930.981420094081,23026.36877035197,23634.536714942456,42.55990207460836,41.46474338887358,42.183799352724805,980.0,6.6
TX-00572,Model S,Houston,True,0.14661302207951482,9181.48694515277,1346.1255482124602,7835.36139694031,20,0.11259116351383179,0.9810956935835545,0.4921315240438938,0.23896253379815588,0.1988022264072854,0.2330745097639381,0.2317936577842112,0.24613140981210055,0.19681420414321255,0.18874283375107673,0.06447304601260664,0.03931014072357966,13.516020070561888,9.879031110633997,4.896721126585927,2.792153220778025,1.114525224189836,0.929115140578484,417.9577434960569,2.1399705686454795,19993.73263114134,28456.34372852669,34204.84832030434,49.19816872314974,40.92987014267641,47.985928480810784,1400.0,6.8
TX-00573,Model 3,Houston,False,0.0,17430.35449501934,0.0,17430.35449501934,19,0.4871289659159486,0.6540783509393042,0.3438516232353941,0.24512518025182725,0.2119312268295864,0.24512518025182728,0.23777142484427244,0.25247893565938206,0.20981191456129053,0.2012075067520093,0.09630426683270664,0.06915921771471202,18.644274396621682,15.337219974160291,19.488790527555384,15.246851256777989,1.647563766627841,1.5696741853783975,392.8861690247118,4.272618787444864,8678.754301657584,26109.108796676926,30198.47568355857,32.938696096339285,28.47825860522567,32.93869609633929,860.0,6.4
TX-00574,Model 3,Houston,True,0.27342703815925073,10093.480148095063,2759.8303816128287,7333.649766482235,20,0.5207431372944733,0.7615089667363582,0.25694825422719614,0.25830221852291785,0.22604965665416632,0.24948349605809714,0.2505531519672303,0.26605128507860537,0.22378916008762464,0.2146115440274655,0.08391660700180599,0.05022953544140282,17.507835436216624,14.781900249441602,19.01767208640724,15.679130332906645,1.8329513887639846,1.5704346082928275,325.2390967941046,2.518156714739756,15559.519353361477,24777.17782138275,28312.36328658251,34.70936061401708,30.3754226129036,33.5243447828068,860.0,6.4
TX-00575,Model S,San Antonio,False,0.0,17189.163082194078,0.0,17189.163082194078,19,0.3819541090110787,1.0,0.4502129714472677,0.24694855516352002,0.2189046813155744,0.24694855516352002,0.2395400985086144,0.2543570118184256,0.21671563450241865,0.2078281044410063,0.053006888109300106,0.03397144667931177,15.59746077772646,13.016242588585357,14.387266005062294,11.070810656346248,1.2348831030155343,1.0633747803684757,374.3454396870205,4.244838987617946,10346.9364730242,27536.09955521828,31063.74865595988,50.84234959248941,45.06861085908884,50.84234959248941,1400.0,6.8
TX-00576,Model 3,Austin,False,0.0,38162.94246047624,0.0,38162.94246047624,20,0.4647968209670185,0.8219575395841383,0.5173971767276502,0.2764164025581511,0.25680137392489494,0.2764164025581511,0.26812391048140655,0.2847088946348956,0.25423336018564596,0.24380722440429523,0.08943594158714212,0.05040713519312143,20.215608017890872,14.982294613010739,20.59529024814333,15.115483471644808,1.4561762246676355,1.0828955817136898,403.32241164736547,10.548863265958557,723.546063652735,23153.47403688752,24921.985043085355,37.14345409375155,34.50768462115775,37.14345409375155,860.0,6.4
TX-00577,Model X,Austin,True,0.11932952355826246,11058.344862533491,1319.5870237890808,9738.75783874441,19,0.28929489726594254,0.9429589230039317,0.25768860883548295,0.2161451294157724,0.1933607873833132,0.21342628473645056,0.20966077553329923,0.22262948329824558,0.19142717950948007,0.18357673154171752,0.05976681285904828,0.034668218611478084,11.32328926922249,8.186232271672367,12.10040100818367,10.10911541506793,1.3087254073554588,1.1406398394619797,284.39757467289087,2.360141459344938,20802.772939320104,31460.343420090012,35167.419889120865,47.679072665243915,42.65311486396615,47.07932751539351,1500.0,6.8
TX-00578,Model 3,Houston,True,0.5764942589770656,37549.90482842712,21647.30455872343,15902.60026970369,21,0.7455839340915856,0.8103937210459653,0.5210848534894507,0.29534154161154785,0.2522625704788671,0.2705067620709186,0.2864812953632014,0.3042017878598943,0.2497399447740784,0.23949808441263637,0.09218286653151231,0.06866120058149461,25.978209885551948,19.69785669365847,25.573565715120004,20.276196850002826,1.6949468748562877,1.5925638952537522,451.3526286224487,10.157503171208974,739.3530515424458,21669.826618626143,25370.390810856148,39.68651965405174,33.89778290809776,36.34934615327969,860.0,6.4
TX-00579,Model S,DFW,True,0.35541424752112233,16029.200756863327,5697.0063253655835,10332.194431497745,19,0.9081058711740823,0.9087993353447471,0.313279161092193,0.3107621593307523,0.2637722535440738,0.29406127732449155,0.30143929455082974,0.32008502411067485,0.26113453100863304,0.25042537751474364,0.07154261021688246,0.04267686804752628,29.16824822795912,24.554859497035718,33.099853357883696,24.737098589817492,1.8364666617103593,1.5789854257899703,303.0484127153207,4.713567249053936,7095.231204629916,21881.68602845426,25779.815384804246,63.98044456809607,54.30605220025049,60.54202768445415,1400.0,6.8
TX-00580,Model Y,DFW,False,0.0,10384.566502536898,0.0,10384.566502536898,19,0.5614585571360845,0.7453514217048632,0.49025560885842256,0.2602854251367465,0.21995986964968336,0.2602854251367465,0.2524768623826441,0.26809398789084893,0.21776027095318654,0.20882990024540937,0.09792350050217265,0.05885827770699428,19.976362706027942,15.197308896803538,21.404628540700035,15.064553646483994,1.7600748229514467,1.603572902159669,404.2917316458283,2.7029513069736337,14972.212489343066,25356.778991879968,30005.47331888956,38.64844191424418,32.660707917680256,38.64844191424418,980.0,6.6
TX-00581,Model 3,Austin,True,0.24883966963882478,10219.31980306281,2542.97216372765,7676.34763933516,19,0.3620488211176968,0.8238070114975131,0.3770773415335568,0.21356330171151644,0.20910809941858297,0.21245467064476878,0.20715640266017094,0.21997020076286194,0.20701701842439713,0.19852722958800265,0.06117126343327853,0.039341499542585374,14.321817543889065,11.262303963273881,14.66165108971861,10.615086541289877,1.5249645707841826,1.3515036553295587,316.6207684231177,2.1711422229732724,19904.753160722543,29967.69552029678,30606.179377054043,28.69756866748502,28.098900859372083,28.548596367890802,860.0,6.4
TX-00582,Model 3,Houston,False,0.0,30889.741799626165,0.0,30889.741799626165,18,0.09433796838641523,0.6851959368721647,0.4819369492702459,0.21358592172741392,0.1871344185373493,0.21358592172741392,0.2071783440755915,0.21999349937923635,0.1852630743519758,0.17766541695935942,0.0933402843717215,0.07296599429736035,10.36083775707816,6.639309420231763,7.281900911081662,6.332708438456636,1.2610526739791148,1.19510536395808,335.7470129945751,6.59761397419498,936.3913051125497,29964.52176360159,34200.01542219051,28.700608232121244,25.14618749095631,28.700608232121244,860.0,6.4
TX-00583,Model Y,Houston,True,0.5123589888373655,16042.40814809394,8219.472017273725,7822.936130820215,19,0.009183462789029605,0.8767208726868148,0.4140839192493091,0.23262163664362082,0.20697957178277485,0.21948369421981562,0.2256429875443122,0.23960028574292944,0.2049097760649471,0.1965064054505664,0.08814580020103169,0.05835123899338092,10.519594442788605,7.738687182992196,6.70839231416239,5.9163204634610596,1.1344157101163739,0.9799652602359884,390.90592906511125,3.5210470045257294,14028.162804616644,28372.253308970052,31887.204824864082,34.54078847132551,30.733330355624148,32.59000308112414,980.0,6.6
TX-00584,Model Y,Houston,True,0.3013728017914891,11073.293140188329,3337.1893787170334,7736.103761471295,20,0.04987318529435331,0.9479073702983671,0.4668636948090186,0.20998921369720927,0.18455382926740024,0.20232368062695413,0.203689537286293,0.21628889010812555,0.18270829097472624,0.17521540550646977,0.04940127906494208,0.025224017472182045,7.168757623337225,7.997714105647728,8.457735524921839,7.110649076178777,1.163783876316907,0.9715775218091323,388.31654706718484,2.240389424784105,21547.702976272838,31430.185788098468,35761.92391238467,31.180216579282597,27.403447376068524,30.04200106279016,980.0,6.6
TX-00585,Model X,Houston,True,0.14667735120291794,12572.079865694626,1844.039373811624,10728.040491883003,20,0.40631260769312316,0.8609951706134766,0.3533859001059958,0.3071822067991786,0.24516181177003407,0.29808521953574507,0.2979667405952033,0.31639767300315397,0.24271019365233373,0.23275662409447032,0.07438387564525538,0.04073753736619069,18.394133255948955,14.324935355638333,16.394218325105303,12.842232061616697,1.491896767955088,1.3097526549413279,301.9724527398546,3.7475511867865032,10240.188419833612,22136.698837004977,27736.78311032599,67.76078091158352,54.079811419860455,65.75409254464965,1500.0,6.8
TX-00586,Model 3,Austin,False,0.0,15696.868088451552,0.0,15696.868088451552,21,0.48650753982423384,0.8822570253948523,0.2713270615009336,0.24678875350452545,0.23552998909904155,0.24678875350452545,0.23938509089938967,0.2541924161096612,0.23317468920805112,0.22361217165063002,0.04987120374978174,0.03975970024619098,21.295672038906616,14.882885002456746,19.08820096232283,14.924000139544539,1.6208417530635548,1.3740960201311443,265.68427113162386,3.8738105094739215,10236.242351618163,25933.110440069715,27172.760566420984,33.1622387521706,31.649342285183707,33.1622387521706,860.0,6.4
TX-00587,Model Y,Austin,False,0.0,13458.857629677688,0.0,13458.857629677688,19,0.2914231574419441,0.7199246848045842,0.4676885064316241,0.24065251842805618,0.20051380400665347,0.24065251842805618,0.2334329428752145,0.24787209398089788,0.19850866596658695,0.1903678055239168,0.10663517547607183,0.10413263895994607,15.41194762242513,14.334285779068695,14.86501556683542,10.089518528053,1.6106792400042602,1.4257293248364604,417.6650892258185,3.238907983746594,13966.577363112925,27425.434992790615,32915.439576324614,35.73325273628713,29.77326180704855,35.73325273628713,980.0,6.6
TX-00588,Model Y,Other TX,True,0.23108096836586692,15237.422164503409,3521.0782691729714,11716.343895330438,19,0.6339928281130623,0.9750033797625612,0.46997286174688585,0.24267891926899307,0.21185849725309772,0.23555690630411527,0.23539855169092327,0.24995928684706287,0.20973991228056674,0.20113845729209096,0.05173291528790362,0.03044297069235362,22.76322997662272,19.94220932909005,24.57821699998429,19.59250695997472,1.4963387679174591,1.3340143633385422,330.2786256913022,3.5892800251201793,12781.28509207383,27196.42900949443,31152.868945894956,36.034142558123214,31.457776864853905,34.976631542126206,980.0,6.6
TX-00589,Model Y,DFW,True,0.3293965713272889,25114.70419906449,8272.697453070909,16842.00674599358,18,0.13958625593758886,0.9566864396328857,0.34910146591136404,0.20970680990184534,0.18673461679494502,0.202139848256564,0.20341560560478997,0.21599801419890072,0.18486727062699557,0.17728584518512078,0.06982590187070362,0.05220726174868124,13.323958003272947,12.288081560638549,6.185171147625523,5.64008323068085,1.0982940247825146,1.0112285345817358,337.2159148787978,5.076682495807387,7535.958482857654,31472.5115655003,35344.27688492016,31.13828389451643,27.727261281673655,30.014704741126174,980.0,6.6
TX-00590,Model Y,Houston,True,0.8718049082162542,9096.593045779242,7930.454465356189,1166.138580423053,19,0.22083690333709471,0.9288450543469982,0.4148437079724787,0.24614042187207863,0.2021189688487241,0.20776230305950688,0.23875620921591625,0.253524634528241,0.20009777916023685,0.19189174902497863,0.04138611853246208,0.03318735608617879,12.820204469426482,11.399993207314118,13.769701529334526,8.203243460508972,1.2247225260409267,1.0653364177940554,367.1814909578306,1.8899291211861897,22670.47876084027,26813.962330129092,32654.035579113646,36.54812324767229,30.01160446541661,30.849554090654053,980.0,6.6
TX-00591,Model X,DFW,True,0.12850765324668834,16916.852258877814,2173.9449841093265,14742.907274768488,21,0.4224525936976518,0.7011636687565038,0.3358043388820318,0.27931209168834625,0.24171292924550736,0.274480311558776,0.2709327289376959,0.28769145443899663,0.23929579995305228,0.22948225502568467,0.10756791614804224,0.08608046495157018,15.637849021478369,14.0462063062481,19.27134602344441,14.645637615343068,1.7461955616971172,1.535174841077093,315.7321796048433,4.643342878610566,7857.237953213327,24345.526750726473,28132.545583001283,61.6129614018411,53.319028510038386,60.54712754973,1500.0,6.8
TX-00592,Model Y,San Antonio,False,0.0,13159.915748745107,0.0,13159.915748745107,21,0.22449019483900584,0.9714091492217343,0.26749463958249037,0.27521722124792763,0.2453281182308241,0.27521722124792763,0.2669607046104898,0.28347373788536545,0.24287483704851584,0.23291451544834438,0.04394435697071153,0.03299806137471901,16.66350557791554,11.78446834627632,9.132423517313638,7.392373983117606,1.5375065887909318,1.2360167659409393,209.29354774804818,3.6218354442264693,10821.141723143372,23981.05747188848,26902.745790395693,40.86558739741956,36.42750846457692,40.86558739741956,980.0,6.6
TX-00593,Model Y,Austin,True,0.48739278875354214,11336.456985311217,5525.307384655407,5811.14960065581,20,0.5004435351805308,0.9092565151884797,0.41003794233555063,0.26234474647986855,0.25434855410639035,0.2584474599795492,0.2544744040854725,0.2702150888742646,0.2518050685653264,0.24147851726860697,0.08206067650910298,0.04465216297798546,22.40931219074837,18.20309015802208,20.22992090563843,15.66971991010793,1.5067559349535267,1.206748692234525,336.7028722752082,2.9298785130211016,14200.648314629645,25157.736484372337,25948.643675950738,38.95421993185927,37.76690651882766,38.375531936357305,980.0,6.6
TX-00594,Model 3,Houston,False,0.0,19647.51061776082,0.0,19647.51061776082,19,0.2144553969537129,0.8101850818116288,0.43186581652955164,0.24474594061000243,0.1999089118198839,0.24474594061000246,0.23740356239170235,0.2520883188283025,0.19790982270168506,0.18979352088179777,0.0707279136101289,0.01939158185410482,12.710597575169432,10.561980570437097,13.585970040588185,9.356995766080438,1.3787891745742342,1.1570969156042932,388.8433495925581,4.808648466788883,6502.054862462062,26149.565480222886,32014.580749488254,32.887735769469074,26.8627600257969,32.88773576946908,860.0,6.4
TX-00595,Model Y,San Antonio,True,0.3281645325892103,8094.547714023323,2656.343467093525,5438.2042469297985,21,0.3053293627073346,0.8576913843885625,0.34986761262537164,0.24785045115291163,0.22649728667119223,0.24084309991146766,0.24041493761832428,0.255285964687499,0.2242323138044803,0.2150365239656299,0.050055474590022214,0.0322887341370562,15.003238830691904,14.472850074050372,12.171105536106705,7.251619038854139,1.369104901535503,1.1023341556626218,353.18071421705963,1.9495159638266615,19309.185265771892,26628.96100975068,29139.421919792214,36.802036686341424,33.63141529360127,35.7615511989755,980.0,6.6
TX-00596,Model Y,Houston,False,0.0,5896.966169445145,0.0,5896.966169445145,20,0.2644938091777218,0.7744100228283942,0.48473076013627026,0.27366985563777535,0.25447205156765845,0.27366985563777535,0.2654597599686421,0.2818799513069086,0.25192733105198184,0.2415957657583349,0.09511414869233449,0.08005568744664475,18.28567626410553,12.781506440812738,15.055560671872437,13.11750776766551,1.4175103827440174,1.0416059312715424,404.8539128318472,1.6138218802928979,18219.683377575646,24116.64954702079,25936.050577425423,40.635827049245435,37.785244020652314,40.635827049245435,980.0,6.6
TX-00597,Model 3,DFW,False,0.0,14603.71926734466,0.0,14603.71926734466,19,0.14052458232524184,0.8540370880909319,0.31642648706551624,0.2063877116092288,0.17123627600383043,0.2063877116092288,0.20019608026095193,0.2125793429575057,0.16952391324379212,0.16257172043803658,0.06750587227565678,0.03773473460880956,7.899926812470273,4.3123137121513535,10.711268930249929,8.191072215638968,1.2628757801545034,1.0377942090160748,274.3599768444851,3.014028200570868,16405.878882169483,31009.598149514142,37375.258031521524,27.73334874749012,23.009874588014714,27.73334874749012,860.0,6.4
TX-00598,Model 3,Houston,False,0.0,12862.637312148343,0.0,12862.637312148343,19,0.24221937294209828,0.9054496726179954,0.47809604709414794,0.25010984571333755,0.22339186850354117,0.25010984571333755,0.24260655034193743,0.2576131410847377,0.22115794981850576,0.21208823995726198,0.03960167586235583,0.006099565119707304,12.983037113271644,10.979697274082678,11.692359146838285,8.734951457263662,1.394867495972548,1.186709553132811,368.47746916014717,3.217072233608041,12726.11942690197,25588.756739050314,28649.207524304085,33.608510517729734,30.01828233016334,33.608510517729734,860.0,6.4
TX-00599,Cybertruck,DFW,False,0.0,8408.079995788843,0.0,8408.079995788843,19,0.3951793191276621,0.869371482106287,0.2911773986091066,0.27044087653664645,0.252242384928744,0.27044087653664645,0.26232765024054705,0.27855410283274584,0.24971996107945657,0.23947892025134954,0.07962705132761938,0.05616497661314017,15.397248121182425,12.61024956247848,18.418260150372546,13.677155168240866,1.5411658307761897,1.3525394957012298,304.4339347382288,2.273888524051377,18215.114294236893,26623.194290025735,28543.973694325516,67.61021913416161,63.060596232186,67.61021913416161,1800.0,7.2
TX-00600,Model 3,San Antonio,True,0.1508328473408255,7418.644153025637,1118.9752210092236,6299.668932016413,21,0.3143157927285773,1.0,0.4182316272005389,0.2285323091586616,0.2155264062462152,0.22657059179013894,0.22167633988390176,0.23538827843342144,0.21337114218375303,0.2046207700901567,0.05563042056769824,0.026258346243066687,15.868096050848912,14.814450940892131,15.876318323213885,13.674613833915595,1.1038282680014828,0.7454176868310864,357.19684133281845,1.6808465960314727,20828.622844131703,28004.792948364757,29694.7372318207,30.709029043195148,28.961360839335164,30.445423271799918,860.0,6.4
TX-00601,Model 3,Austin,False,0.0,26533.587084653518,0.0,26533.587084653518,18,0.2119208893624367,0.8268964257870796,0.38893062935067185,0.2209850128838112,0.1835529290884637,0.2209850128838112,0.21435546249729687,0.22761456327032553,0.18171739979757906,0.17426515087658742,0.06345824275668484,0.05330494315780399,11.617063120655246,9.015408614821544,8.143819336571529,9.490868485736994,1.4701521998949654,1.2907571005211282,312.944848969986,5.863525083755884,2427.652940094097,28961.240024747614,34867.32699817341,29.69486110626213,24.66492484626231,29.69486110626213,860.0,6.4
TX-00602,Model 3,Austin,True,0.6477092402547853,15874.989482046298,10282.377376468914,5592.612105577384,18,0.4239848902869541,0.8414637620231177,0.4597191272784855,0.21260559275302643,0.1884945381942842,0.1969886399230418,0.20622742497043564,0.21898376053561722,0.18660959281234135,0.17895671456165338,0.06899638436085047,0.025575200760994843,21.25158844693305,16.245961323405183,16.539961388859258,14.285994388169575,1.4494550942434252,1.3233485060910004,345.9916857058195,3.127192586860894,16614.19366323715,30102.688819830666,33953.23844027472,28.568876526187925,25.328953569856935,26.470348489658743,860.0,6.4
TX-00603,Model X,San Antonio,True,0.7582371131089262,13593.145910306921,10306.827713099527,3286.3181972073944,18,0.37516634777272256,0.6941193342916546,0.41342821394372886,0.30435657375510144,0.29687467998412487,0.2986835242216085,0.2952258765424484,0.31348727096775447,0.2939059331842836,0.2818528211769281,0.1008978550710305,0.07366682993049661,15.540785661914242,13.6170855790729,16.629272260760278,11.08938900837306,1.5517987245716696,1.3363270312875217,361.8168535688131,4.060048725749016,9173.426225606187,22342.214975358394,22905.287848608794,67.13747950480179,65.48706176120402,65.88607151947247,1500.0,6.8
TX-00604,Model 3,San Antonio,True,0.4833969340049448,29108.3595761203,14070.891773010027,15037.467803110272,20,0.4322086445807531,0.8626992445677578,0.4151619207652226,0.25999155530864365,0.21778834675945752,0.23959065369079582,0.25219180864938434,0.26779130196790296,0.21561046329186295,0.20676825641342894,0.05901703470631407,0.03278867422755975,15.881583944117917,12.210101139070288,20.15297704564959,15.82514603021043,1.4764665899961902,1.2786056720907684,367.8602963331754,6.974090898709399,834.7571030801159,24616.18413875932,29386.328952984157,34.93636524459899,29.265309095802102,32.194994089700685,860.0,6.4
TX-00605,Cybertruck,Houston,False,0.0,19305.915625066464,0.0,19305.915625066464,19,0.34941244858154613,0.8034753976984053,0.3787080607635539,0.29765566838612817,0.27654863905783544,0.29765566838612817,0.2887259983345443,0.306585338437712,0.2737831526672571,0.26255527792150896,0.06618452368485123,0.03267241774146702,13.437308408067635,10.048649279306597,17.365976716476577,13.393041523654443,1.4590149925054279,1.264415722391823,357.3073614357626,5.746515219185354,4883.108017715089,24189.023642781554,26035.203154603998,74.41391709653205,69.13715976445886,74.41391709653205,1800.0,7.2
TX-00606,Model 3,DFW,False,0.0,25076.63547706618,0.0,25076.63547706618,19,0.43780452525905483,0.7514900163537251,0.4252370319609162,0.20906436321677946,0.1968544064519396,0.2090643632167795,0.20279243232027608,0.21533629411328284,0.1948858623874202,0.18689357348547145,0.0844166066621692,0.06431557861366097,17.796159278528506,13.740202926812511,19.63355116488996,13.768288326994979,1.4741452074008012,1.2565280689801868,367.7022755854942,5.242630827632142,5535.946703493311,30612.582180559493,32511.337263677193,28.09302380725474,26.452310866979385,28.093023807254742,860.0,6.4
TX-00607,Model S,Houston,True,0.27108013329310526,8932.584856367668,2421.446293516121,6511.138562851547,19,0.3818835754292425,0.955400625396993,0.28071385223592404,0.2994940947536535,0.28902477652107966,0.2966560705716794,0.2905092719110439,0.3084789175962631,0.28613452875586887,0.274400122829113,0.03972077425287095,0.013511727763530618,12.502184257216877,12.358737284800018,19.196620412591866,15.154624913592667,1.3203252461523327,1.1832962552360642,243.11772273386873,2.649905523538122,13989.582173269944,22704.95518648969,23527.39471629364,61.660548919869846,59.50510104845758,61.07624982358106,1400.0,6.8
TX-00608,Model Y,Other TX,False,0.0,8816.29998264113,0.0,8816.29998264113,19,0.25078877299899954,0.9613624292711413,0.19179941397866482,0.1918670859398612,0.15888809940493812,0.1918670859398612,0.18611107336166538,0.19762309851805704,0.15729921841088873,0.15084836157504825,0.05531688279846167,0.04479592927503482,15.007859147093477,13.26978026035004,14.278874647395957,13.25709601893323,1.3564856577204167,1.291671010554567,232.84885937547574,1.6915577864410025,25582.512964717138,34398.812947358274,41538.66793496856,28.489355185009693,23.59247536618778,28.489355185009693,980.0,6.6
TX-00609,Model 3,Other TX,False,0.0,16754.48557152086,0.0,16754.48557152086,21,0.5762422854174272,0.8763592579098913,0.5392725621217828,0.21697777541901322,0.18816597434198715,0.21697777541901322,0.2104684421564428,0.22348710868158364,0.18628431459856729,0.1786447760402826,0.05464044912026042,0.04969503047821908,24.519903325077976,19.403857022188905,20.51480698435787,16.77338253956165,1.2880695708873218,1.0818152326557695,437.2124715433777,3.6353510075985507,12741.622901527777,29496.108473048636,34012.525497134535,29.156388571929902,25.284802802204524,29.156388571929902,860.0,6.4
TX-00610,Model Y,Austin,False,0.0,15607.700461272721,0.0,15607.700461272721,21,0.40122768539877063,0.8187010421456259,0.24674537082752987,0.24747747979085372,0.2268161326041044,0.24747747979085372,0.2400531553971281,0.25490180418457936,0.22454797127806336,0.2153392362943367,0.08243599526363035,0.02775059286030689,13.86907550136934,13.549570130553949,13.952719651731435,11.401347369719886,1.54775557111048,1.3508223872107328,213.27795940946623,3.862554375486318,11061.39284603646,26669.09330730918,29098.45928605066,36.74665609015707,33.67875908363975,36.74665609015707,980.0,6.6
TX-00611,Model 3,DFW,True,0.10559007843154754,20906.735879373682,2207.543881250716,18699.191998122966,19,0.25839337106894533,0.9200611188336214,0.524136510722965,0.19655971575545345,0.1778260054749499,0.1945816218176212,0.19066292428278983,0.20245650722811706,0.17604774542020038,0.1688280095979174,0.04604986967696131,0.027533508253602297,14.403635814918951,12.423913204531097,10.139772054818277,7.447250201738704,1.2770652601733745,0.9588096998382725,379.496746318986,4.068066574321182,11984.345715159621,32560.079645019712,35990.236539961865,26.412711804639056,23.895369485696392,26.146905431742844,860.0,6.4
TX-00612,Model 3,DFW,True,0.564356725061676,7628.670464656833,4305.2914800084645,3323.3789846483687,20,0.8379331412416449,1.0,0.3228514966476589,0.2741677891897472,0.21818517862551864,0.24257362643131597,0.2659427555140548,0.28239282286543965,0.21600332683926346,0.2071450085870674,0.06060674598547227,0.02711562703270015,25.819084529864337,20.165409452020448,28.224322718512823,21.12217396043569,1.853518815126105,1.5773137290531707,297.9063209361436,1.8505142594612805,18755.0716352377,23343.369470622463,29332.881547305362,36.84129667237228,29.318633377804066,32.59583105170808,860.0,6.4
TX-00613,Cybertruck,San Antonio,True,0.3644566455653139,17269.61814510793,6294.027099359913,10975.591045748015,19,0.2261618494961008,0.9861482186821647,0.5004921846650535,0.26454500049129864,0.2537896090362221,0.2606251265998396,0.2566086504765597,0.2724813505060376,0.2512517129458599,0.24094785481898925,0.06787946605757147,0.06071907691766591,11.109222308050407,9.286286297836341,14.024245005215302,10.767767306356944,1.251857929562183,0.9770594499226573,404.5554844582656,4.500896415399641,10356.267716061497,27216.541558632936,28369.955836026293,66.13625012282466,63.44740225905552,65.1562816499599,1800.0,7.2
TX-00614,Cybertruck,DFW,False,0.0,19085.59204390468,0.0,19085.59204390468,21,0.7650753768637124,0.8436362879805129,0.4934976781568407,0.28767036124799455,0.24397898854071562,0.28767036124799455,0.2790402504105547,0.2963004720854344,0.24153919865530846,0.2316336517205554,0.07932664453894028,0.057060680297110845,22.111482951287833,19.507666437288393,27.442144050909807,22.38842216756413,1.6386434560513543,1.4203727637668244,342.42915487430037,5.49035915790191,5943.055220152642,25028.647264057323,29510.737965857465,71.91759031199864,60.994747135178905,71.91759031199864,1800.0,7.2
TX-00615,Model Y,Houston,True,0.6219198749243885,18734.1846065217,11651.16174729838,7083.02285922332,19,0.18944509233643247,0.9449713460245257,0.3709374403527006,0.2305389173504205,0.19220912769072124,0.2067008593593822,0.22362274982990787,0.23745508487093314,0.19028703641381403,0.18248334582957074,0.03276305223668313,0.0,13.142261802417238,9.413217089415518,13.666412728637274,10.494719535170697,1.1811851773951703,1.0430186392281426,428.53805654334303,3.8723720575653453,13196.016460155304,28628.572025294805,34337.59925605557,34.2315362126382,28.54014320256164,30.691945783665844,980.0,6.6
TX-00616,Model 3,Houston,False,0.0,11708.869739916376,0.0,11708.869739916376,21,0.3048054095269665,0.9272750155920338,0.37162649727590163,0.26049497594920307,0.24481361877302632,0.26049497594920307,0.252680126670727,0.26830982522767916,0.24236548258529605,0.23242604966311117,0.06497511000105496,0.032900077639020725,13.67626669414314,11.601027907418235,13.042681175076705,10.120453969083973,1.379879489128985,1.3274958655916005,423.18051899079364,3.0501017412918676,12859.742290620485,24568.612030536857,26142.33649286326,35.004012393174165,32.89683002262541,35.004012393174165,860.0,6.4
TX-00617,Model 3,DFW,False,0.0,16186.9440667467,0.0,16186.9440667467,19,0.2844861525079868,1.0,0.3259594127299162,0.24656341293748635,0.21276327043382443,0.24656341293748635,0.23916651054936175,0.2539603153256109,0.21063563772948618,0.2019974489498729,0.03912323968242415,0.0027983999210380445,11.382607673748836,7.419124318245395,13.253247444432219,10.338734464531454,1.2283490918786975,0.9657328076743338,295.03020886586563,3.9911081741252614,9769.86730178613,25956.811368532828,30080.37988394518,33.13195861347473,28.590064464545154,33.13195861347473,860.0,6.4
